parent,id,parent_level,name,rank
bivalvulida,120248,order,ceratomyxidae,family
bivalvulida,120249,order,chloromyxidae,family
bivalvulida,1026741,order,coccomyxidae,family
bivalvulida,1454459,order,enteromyxidae,family
bivalvulida,465013,order,fabesporidae,family
bivalvulida,120250,order,myxidiidae,family
bivalvulida,890558,order,myxobilatidae,family
bivalvulida,120251,order,ortholineidae,family
bivalvulida,120252,order,parvicapsulidae,family
bivalvulida,120253,order,sinuolineidae,family
bivalvulida,120254,order,sphaerosporidae,family
blastodiniales,562637,order,apodinidae,family
blastodiniales,562640,order,blastodinidae,family
blastodiniales,562644,order,diplomorphidae,family
blastodiniales,562649,order,haplozoonidae,family
blastodiniales,345493,order,oodiniaceae,family
blastodiniales,562652,order,oodinidae,family
blastodiniales,562659,order,paradinophycidae,family
bochusacea,391551,order,hirsutiidae,family
bolidomonadales,345468,order,bolidomonadaceae,family
bonnemaisoniales,143665,order,bonnemaisoniaceae,family
bonnemaisoniales,143760,order,naccariaceae,family
boraginales,382442,order,boraginaceae,family
bothriocephalidea,104936,order,bothriocephalidae,family
bothriocephalidea,104938,order,echinophallidae,family
bothriocephalidea,104939,order,triaenophoridae,family
brachidiniales,NA,order,NA,NA
brachypoda,238272,order,hutchinsoniellidae,family
brassicales,382437,order,brassicaceae,family
brisingida,123119,order,brisingidae,family
brisingida,123120,order,freyellidae,family
bryales,426093,order,bryaceae,family
bryopsidales,143666,order,bryopsidaceae,family
bryopsidales,143668,order,caulerpaceae,family
bryopsidales,143669,order,chaetosiphonaceae,family
bryopsidales,143689,order,codiaceae,family
bryopsidales,143667,order,derbesiaceae,family
bryopsidales,368714,order,dichotomosiphonaceae,family
bryopsidales,368715,order,halimedaceae,family
bryopsidales,368716,order,ostreobiaceae,family
bryopsidales,368717,order,pseudocodiaceae,family
bryopsidales,599594,order,rhipiliaceae,family
bryopsidales,143670,order,udoteaceae,family
bubarida,131630,order,bubaridae,family
bubarida,131680,order,desmanthidae,family
bubarida,131632,order,dictyonellidae,family
calanoida,104074,order,acartiidae,family
calanoida,104075,order,aetideidae,family
calanoida,345948,order,arctokonstantinidae,family
calanoida,104076,order,arietellidae,family
calanoida,104077,order,augaptilidae,family
calanoida,104078,order,bathypontiidae,family
calanoida,104079,order,calanidae,family
calanoida,104080,order,candaciidae,family
calanoida,104081,order,centropagidae,family
calanoida,104082,order,clausocalanidae,family
calanoida,104083,order,diaixidae,family
calanoida,104084,order,discoidae,family
calanoida,345950,order,epacteriscidae,family
calanoida,104085,order,eucalanidae,family
calanoida,104086,order,euchaetidae,family
calanoida,345951,order,fosshageniidae,family
calanoida,104087,order,heterorhabdidae,family
calanoida,344604,order,hyperbionycidae,family
calanoida,450719,order,kyphocalanidae,family
calanoida,104088,order,lucicutiidae,family
calanoida,104090,order,megacalanidae,family
calanoida,104091,order,mesaiokeratidae,family
calanoida,104092,order,metridinidae,family
calanoida,344704,order,nullosetigeridae,family
calanoida,104093,order,paracalanidae,family
calanoida,104094,order,parapontellidae,family
calanoida,345953,order,parkiidae,family
calanoida,104095,order,phaennidae,family
calanoida,104097,order,pontellidae,family
calanoida,104098,order,pseudocyclopidae,family
calanoida,104099,order,pseudocyclopiidae,family
calanoida,104100,order,pseudodiaptomidae,family
calanoida,345271,order,rhincalanidae,family
calanoida,451651,order,rostrocalanidae,family
calanoida,104102,order,ryocalanidae,family
calanoida,104103,order,scolecitrichidae,family
calanoida,104104,order,spinocalanidae,family
calanoida,104105,order,stephidae,family
calanoida,345954,order,subeucalanidae,family
calanoida,345956,order,sulcanidae,family
calanoida,104106,order,temoridae,family
calanoida,104107,order,tharybidae,family
calanoida,157682,order,tortanidae,family
calanticomorpha,1422810,order,cretiscalpellidae,family
calanticomorpha,1422677,order,titanolepadidae,family
camarodonta,196183,order,parasaleniidae,family
camarodonta,123160,order,echinidae,family
camarodonta,510797,order,parechinidae,family
camarodonta,510727,order,glyphocyphidae,family
camarodonta,123178,order,temnopleuridae,family
camarodonta,510858,order,trigonocidaridae,family
camarodonta,510864,order,zeuglopleuridae,family
camarodonta,179653,order,echinometridae,family
camarodonta,123161,order,strongylocentrotidae,family
camarodonta,123179,order,toxopneustidae,family
camaroidea,NA,order,NA,NA
cambojiida,559343,order,cambojiidae,family
canadaspidida,882610,order,canadaspididae,family
canadaspidida,882611,order,perspicarididae,family
canuelloida,115141,order,canuellidae,family
canuelloida,115160,order,longipediidae,family
capilloventrida,370516,order,capilloventridae,family
capsalidea,119225,order,capsalidae,family
capsalidea,119227,order,dionchidae,family
capsalidea,225751,order,enoplocotylidae,family
carcharhiniformes,105689,order,carcharhinidae,family
carcharhiniformes,105690,order,hemigaleidae,family
carcharhiniformes,105691,order,leptochariidae,family
carcharhiniformes,826579,order,pentanchidae,family
carcharhiniformes,148805,order,proscylliidae,family
carcharhiniformes,105692,order,pseudotriakidae,family
carcharhiniformes,105693,order,scyliorhinidae,family
carcharhiniformes,105694,order,sphyrnidae,family
carcharhiniformes,105695,order,triakidae,family
cardiida,229,order,cardiidae,family
cardiida,833360,order,pterocardiidae,family
cardiida,236,order,donacidae,family
cardiida,833361,order,icanotiidae,family
cardiida,237,order,psammobiidae,family
cardiida,1781,order,semelidae,family
cardiida,1784,order,solecurtidae,family
cardiida,833364,order,tancrediidae,family
cardiida,235,order,tellinidae,family
carditida,22997,order,carditidae,family
carditida,151338,order,condylocardiidae,family
carditida,228,order,astartidae,family
carditida,23013,order,crassatellidae,family
carinomiformes,122318,order,carinomidae,family
carnivora,404128,order,canidae,family
carnivora,136974,order,mustelidae,family
carnivora,136977,order,ursidae,family
carnivora,136975,order,odobenidae,family
carnivora,231386,order,otariidae,family
carnivora,136976,order,phocidae,family
carterinida,414778,order,carterinidae,family
carybdeida,266977,order,alatinidae,family
carybdeida,484724,order,carukiidae,family
carybdeida,135228,order,carybdeidae,family
carybdeida,266978,order,tamoyidae,family
carybdeida,394975,order,tripedaliidae,family
caryophyllales,196218,order,aizoaceae,family
caryophyllales,414754,order,amaranthaceae,family
caryophyllales,395046,order,caryophyllaceae,family
caryophyllales,382483,order,chenopodiaceae,family
caryophyllales,182767,order,plumbaginaceae,family
caryophyllales,382464,order,polygonaceae,family
caryophyllidea,104925,order,caryophyllaeidae,family
cassiduloida,196283,order,cassidulidae,family
cassiduloida,123157,order,neolampadidae,family
cassiduloida,411317,order,pliolampadidae,family
cathetocephalidea,414960,order,cathetocephalidae,family
cathetocephalidea,515787,order,disculicepitidae,family
caulerpales,NA,order,NA,NA
celastrales,414781,order,celastraceae,family
centrohelida,428527,order,acanthocystidae,family
centrohelida,341310,order,heterophryidae,family
centrohelida,451655,order,raphidiophryidae,family
cephalaspidea,9845,order,bullidae,family
cephalaspidea,156,order,retusidae,family
cephalaspidea,413349,order,rhizoridae,family
cephalaspidea,511913,order,tornatinidae,family
cephalaspidea,848168,order,colinatydidae,family
cephalaspidea,159,order,cylichnidae,family
cephalaspidea,1750,order,diaphanidae,family
cephalaspidea,943488,order,eoscaphandridae,family
cephalaspidea,848167,order,mnestiidae,family
cephalaspidea,23052,order,haminoeidae,family
cephalaspidea,883912,order,newnesiidae,family
cephalaspidea,22981,order,aglajidae,family
cephalaspidea,848162,order,alacuppidae,family
cephalaspidea,1320698,order,antarctophilinidae,family
cephalaspidea,848161,order,colpodaspididae,family
cephalaspidea,23045,order,gastropteridae,family
cephalaspidea,848158,order,laonidae,family
cephalaspidea,161,order,philinidae,family
cephalaspidea,13543,order,philinoglossidae,family
cephalaspidea,848164,order,philinorbidae,family
cephalaspidea,158,order,scaphandridae,family
cephalobaenida,NA,order,NA,NA
cephalodiscoidea,264220,order,cephalodiscidae,family
cephalodiscoidea,579854,order,eocephalodiscidae,family
ceramiales,493878,order,callithamniaceae,family
ceramiales,599744,order,ceramiales incertae sedis,family
ceramiales,143672,order,dasyaceae,family
ceramiales,143673,order,delesseriaceae,family
ceramiales,493876,order,inkyuleeaceae,family
ceramiales,143674,order,rhodomelaceae,family
ceramiales,368748,order,sarcomeniaceae,family
ceramiales,368751,order,spyridiaceae,family
ceramiales,143671,order,ceramiaceae,family
ceramiales,493877,order,wrangeliaceae,family
ceratophyllales,394609,order,ceratophyllaceae,family
cercomonadida,593689,order,cercomonadidae,family
cestida,106318,order,cestidae,family
cetartiodactyla,136978,order,balaenidae,family
cetartiodactyla,136979,order,balaenopteridae,family
cetartiodactyla,136981,order,eschrichtiidae,family
cetartiodactyla,383579,order,mysticeti incertae sedis,family
cetartiodactyla,231385,order,neobalaenidae,family
cetartiodactyla,136980,order,delphinidae,family
cetartiodactyla,136982,order,kogiidae,family
cetartiodactyla,136983,order,monodontidae,family
cetartiodactyla,136984,order,phocoenidae,family
cetartiodactyla,136985,order,physeteridae,family
cetartiodactyla,342635,order,pontoporiidae,family
cetartiodactyla,136986,order,ziphiidae,family
cetomimiformes,151947,order,barbourisiidae,family
cetomimiformes,125460,order,cetomimidae,family
cetomimiformes,125461,order,megalomycteridae,family
cetomimiformes,125463,order,rondeletiidae,family
chaetocerales,NA,order,NA,NA
chaetocerotanae incertae sedis,162752,order,acanthocerataceae,family
chaetocerotanae incertae sedis,160518,order,attheyaceae,family
chaetocerotanae incertae sedis,148984,order,chaetocerotaceae,family
chaetodermatida,2089,order,chaetodermatidae,family
chaetodermatida,13583,order,limifossoridae,family
chaetodermatida,23102,order,prochaetodermatidae,family
chaetopeltidales,157128,order,chaetopeltidaceae,family
chaetophorales,558962,order,aphanochaetaceae,family
chaetophorales,143675,order,chaetophoraceae,family
chaetophorales,1306574,order,uronemataceae,family
charadriiformes,136987,order,alcidae,family
charadriiformes,196039,order,burhinidae,family
charadriiformes,147434,order,charadriidae,family
charadriiformes,225745,order,chionidae,family
charadriiformes,196054,order,dromadidae,family
charadriiformes,196043,order,glareolidae,family
charadriiformes,196053,order,haematopodidae,family
charadriiformes,136988,order,laridae,family
charadriiformes,136989,order,phalaropodidae,family
charadriiformes,366874,order,pluvianellidae,family
charadriiformes,196032,order,recurvirostridae,family
charadriiformes,196050,order,rynchopidae,family
charadriiformes,147429,order,scolopacidae,family
charadriiformes,136990,order,stercorariidae,family
charadriiformes,1299136,order,stercorariidae incertae sedis,family
charales,179049,order,characeae,family
chattonellales,160583,order,chattonellaceae,family
chattonellales,246828,order,vacuolariaceae,family
chaunacanthida,367344,order,conaconidae,family
chaunacanthida,367345,order,gigartaconidae,family
chaunacanthida,367343,order,stauraconidae,family
cheilostomatida,110726,order,aeteidae,family
cheilostomatida,1371782,order,peedeesellidae,family
cheilostomatida,751090,order,belluloporidae,family
cheilostomatida,110725,order,adeonidae,family
cheilostomatida,1371773,order,diedroporidae,family
cheilostomatida,174194,order,inversiulidae,family
cheilostomatida,172880,order,arachnopusiidae,family
cheilostomatida,146809,order,exechonellidae,family
cheilostomatida,182872,order,bifaxariidae,family
cheilostomatida,466891,order,mixtopeltidae,family
cheilostomatida,1371758,order,platyglenidae,family
cheilostomatida,110728,order,beaniidae,family
cheilostomatida,110731,order,bugulidae,family
cheilostomatida,110734,order,candidae,family
cheilostomatida,110747,order,epistomiidae,family
cheilostomatida,428506,order,euoplozoidae,family
cheilostomatida,196086,order,jubellidae,family
cheilostomatida,467907,order,rhabdozoidae,family
cheilostomatida,367627,order,antroporidae,family
cheilostomatida,467633,order,bryopastoridae,family
cheilostomatida,110733,order,calloporidae,family
cheilostomatida,110737,order,chaperiidae,family
cheilostomatida,110744,order,cupuladriidae,family
cheilostomatida,740572,order,cymuloporidae,family
cheilostomatida,240929,order,doryporellidae,family
cheilostomatida,1371741,order,ellisinidae,family
cheilostomatida,182829,order,farciminariidae,family
cheilostomatida,414815,order,foveolariidae,family
cheilostomatida,110752,order,heliodomidae,family
cheilostomatida,467588,order,hiantoporidae,family
cheilostomatida,578753,order,mourellinidae,family
cheilostomatida,709468,order,pyrisinellidae,family
cheilostomatida,428515,order,quadricellariidae,family
cheilostomatida,724278,order,vinculariidae,family
cheilostomatida,393232,order,catenicellidae,family
cheilostomatida,1371767,order,concatenellidae,family
cheilostomatida,391544,order,eurystomellidae,family
cheilostomatida,466956,order,petalostegidae,family
cheilostomatida,110771,order,savignyellidae,family
cheilostomatida,110735,order,cellariidae,family
cheilostomatida,467915,order,membranicellariidae,family
cheilostomatida,110736,order,celleporidae,family
cheilostomatida,467934,order,colatooeciidae,family
cheilostomatida,110756,order,hippoporidridae,family
cheilostomatida,110768,order,phidoloporidae,family
cheilostomatida,466579,order,chlidoniopsidae,family
cheilostomatida,196083,order,batoporidae,family
cheilostomatida,391933,order,conescharellinidae,family
cheilostomatida,1372004,order,cuvillieridae,family
cheilostomatida,174216,order,lekythoporidae,family
cheilostomatida,467936,order,orbituliporidae,family
cheilostomatida,110742,order,cribrilinidae,family
cheilostomatida,466948,order,euthyroididae,family
cheilostomatida,1371757,order,lekythoglenidae,family
cheilostomatida,466953,order,polliciporidae,family
cheilostomatida,467929,order,didymosellidae,family
cheilostomatida,1421279,order,clathrolunulidae,family
cheilostomatida,467931,order,euthyrisellidae,family
cheilostomatida,1421284,order,neoeuthyroididae,family
